From	To	Species	Gene Name
221288_at	GPR22	Homo sapiens	G protein-coupled receptor 22
207277_at	CD209	Homo sapiens	CD209 molecule
206230_at	lhx1	Homo sapiens	LIM homeobox 1
202557_at	hspa13	Homo sapiens	heat shock protein 70kDa family, member 13
214293_at	sept11	Homo sapiens	septin 11
215349_at	BTBD18	Homo sapiens	hypothetical protein LOC643376
220725_x_at	DNAH3	Homo sapiens	dynein, axonemal, heavy chain 3
220005_at	P2RY13	Homo sapiens	purinergic receptor P2Y, G-protein coupled, 13
207396_s_at	ALG3	Homo sapiens	asparagine-linked glycosylation 3, alpha-1,3- mannosyltransferase homolog (S. cerevisiae)
221653_x_at	Apol2	Homo sapiens	apolipoprotein L, 2
206975_at	lta	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
55662_at	c10orf76	Homo sapiens	chromosome 10 open reading frame 76
208069_x_at	csh1	Homo sapiens	chorionic somatomammotropin hormone 1 (placental lactogen)
207109_at	POU2F3	Homo sapiens	POU class 2 homeobox 3
217393_x_at	UBE2NL	Homo sapiens	ubiquitin-conjugating enzyme E2N-like
202583_s_at	RANBP9	Homo sapiens	RAN binding protein 9
209668_x_at	Ces2	Homo sapiens	carboxylesterase 2 (intestine, liver)
203456_at	PRAF2	Homo sapiens	PRA1 domain family, member 2
55065_at	Mark4	Homo sapiens	MAP/microtubule affinity-regulating kinase 4
213721_at	SOX2	Homo sapiens	SRY (sex determining region Y)-box 2
210220_at	FZD2	Homo sapiens	frizzled homolog 2 (Drosophila)
222067_x_at	HIST1H2BD	Homo sapiens	histone cluster 1, H2bd
212183_at	NUDT4	Homo sapiens	nudix (nucleoside diphosphate linked moiety X)-type motif 4; nudix (nucleoside diphosphate linked moiety X)-type motif 4 pseudogene 1
212183_at	NUDT4P1	Homo sapiens	nudix (nucleoside diphosphate linked moiety X)-type motif 4; nudix (nucleoside diphosphate linked moiety X)-type motif 4 pseudogene 1
211540_s_at	RB1	Homo sapiens	retinoblastoma 1
217657_at	BCAP29	Homo sapiens	B-cell receptor-associated protein 29
218180_s_at	EPS8L2	Homo sapiens	EPS8-like 2
214362_at	rgs12	Homo sapiens	regulator of G-protein signaling 12
218048_at	Commd3	Homo sapiens	COMM domain containing 3
204251_s_at	CEP164	Homo sapiens	centrosomal protein 164kDa
207376_at	VENTX	Homo sapiens	VENT homeobox homolog (Xenopus laevis)
220011_at	C1orf135	Homo sapiens	chromosome 1 open reading frame 135
206640_x_at	GAGE2A	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE2D	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE2E	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE12G	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE12F	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE2B	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE12E	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE2C	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE12D	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE12C	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE12B	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE1	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE3	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE5	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE4	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE7	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE12I	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE6	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
206640_x_at	GAGE8	Homo sapiens	G antigen 2A; G antigen 2B; G antigen 12I; G antigen 12F; G antigen 2E; G antigen 12G; G antigen 12D; G antigen 1; G antigen 2C; G antigen 12E; G antigen 2D; G antigen 12B; G antigen 3; G antigen 4; G antigen 12C; G antigen 5; G antigen 6; G antigen 7; G antigen 8
213141_at	Pskh1	Homo sapiens	protein serine kinase H1
203825_at	BRD3	Homo sapiens	bromodomain containing 3
203626_s_at	Skp2	Homo sapiens	S-phase kinase-associated protein 2 (p45)
217875_s_at	PMEPA1	Homo sapiens	prostate transmembrane protein, androgen induced 1
205845_at	CACNA1H	Homo sapiens	calcium channel, voltage-dependent, T type, alpha 1H subunit
202467_s_at	COPS2	Homo sapiens	COP9 constitutive photomorphogenic homolog subunit 2 (Arabidopsis)
210619_s_at	Hyal1	Homo sapiens	hyaluronoglucosaminidase 1
204193_at	Cpt1b	Homo sapiens	choline kinase beta; carnitine palmitoyltransferase 1B (muscle)
204193_at	CHKB	Homo sapiens	choline kinase beta; carnitine palmitoyltransferase 1B (muscle)
54970_at	Zmiz2	Homo sapiens	zinc finger, MIZ-type containing 2
217237_at	ADAM3B	Homo sapiens	ADAM metallopeptidase domain 3B (non-functional)
215077_at	COL3A1	Homo sapiens	collagen, type III, alpha 1
203378_at	Pcf11	Homo sapiens	PCF11, cleavage and polyadenylation factor subunit, homolog (S. cerevisiae)
216164_at	LRRN2	Homo sapiens	leucine rich repeat neuronal 2
216329_at	POU6F1	Homo sapiens	POU class 6 homeobox 1
214019_at	CCND1	Homo sapiens	cyclin D1
216428_x_at	KIR3DX1	Homo sapiens	killer cell immunoglobulin-like receptor, three domains, X1
206084_at	ptprr	Homo sapiens	protein tyrosine phosphatase, receptor type, R
201106_at	GPX4	Homo sapiens	glutathione peroxidase 4 (phospholipid hydroperoxidase)
213245_at	ADCY1	Homo sapiens	adenylate cyclase 1 (brain)
220413_at	SLC39A2	Homo sapiens	solute carrier family 39 (zinc transporter), member 2
203928_x_at	mapt	Homo sapiens	microtubule-associated protein tau
215206_at	ext1	Homo sapiens	exostoses (multiple) 1
216430_x_at	IGLV2-11	Homo sapiens	immunoglobulin lambda variable 2-11; immunoglobulin lambda constant 2 (Kern-Oz- marker); immunoglobulin lambda variable 1-44; immunoglobulin lambda constant 1 (Mcg marker); immunoglobulin lambda variable 1-40; immunoglobulin lambda variable 3-21; immunoglobulin lambda locus; immunoglobulin lambda constant 3 (Kern-Oz+ marker)
216430_x_at	IGLV1-40	Homo sapiens	immunoglobulin lambda variable 2-11; immunoglobulin lambda constant 2 (Kern-Oz- marker); immunoglobulin lambda variable 1-44; immunoglobulin lambda constant 1 (Mcg marker); immunoglobulin lambda variable 1-40; immunoglobulin lambda variable 3-21; immunoglobulin lambda locus; immunoglobulin lambda constant 3 (Kern-Oz+ marker)
216430_x_at	IGLV1-44	Homo sapiens	immunoglobulin lambda variable 2-11; immunoglobulin lambda constant 2 (Kern-Oz- marker); immunoglobulin lambda variable 1-44; immunoglobulin lambda constant 1 (Mcg marker); immunoglobulin lambda variable 1-40; immunoglobulin lambda variable 3-21; immunoglobulin lambda locus; immunoglobulin lambda constant 3 (Kern-Oz+ marker)
216430_x_at	IGL@	Homo sapiens	immunoglobulin lambda variable 2-11; immunoglobulin lambda constant 2 (Kern-Oz- marker); immunoglobulin lambda variable 1-44; immunoglobulin lambda constant 1 (Mcg marker); immunoglobulin lambda variable 1-40; immunoglobulin lambda variable 3-21; immunoglobulin lambda locus; immunoglobulin lambda constant 3 (Kern-Oz+ marker)
216430_x_at	iglC1	Homo sapiens	immunoglobulin lambda variable 2-11; immunoglobulin lambda constant 2 (Kern-Oz- marker); immunoglobulin lambda variable 1-44; immunoglobulin lambda constant 1 (Mcg marker); immunoglobulin lambda variable 1-40; immunoglobulin lambda variable 3-21; immunoglobulin lambda locus; immunoglobulin lambda constant 3 (Kern-Oz+ marker)
216430_x_at	iglC2	Homo sapiens	immunoglobulin lambda variable 2-11; immunoglobulin lambda constant 2 (Kern-Oz- marker); immunoglobulin lambda variable 1-44; immunoglobulin lambda constant 1 (Mcg marker); immunoglobulin lambda variable 1-40; immunoglobulin lambda variable 3-21; immunoglobulin lambda locus; immunoglobulin lambda constant 3 (Kern-Oz+ marker)
216430_x_at	IGLV3-21	Homo sapiens	immunoglobulin lambda variable 2-11; immunoglobulin lambda constant 2 (Kern-Oz- marker); immunoglobulin lambda variable 1-44; immunoglobulin lambda constant 1 (Mcg marker); immunoglobulin lambda variable 1-40; immunoglobulin lambda variable 3-21; immunoglobulin lambda locus; immunoglobulin lambda constant 3 (Kern-Oz+ marker)
216430_x_at	IGLC3	Homo sapiens	immunoglobulin lambda variable 2-11; immunoglobulin lambda constant 2 (Kern-Oz- marker); immunoglobulin lambda variable 1-44; immunoglobulin lambda constant 1 (Mcg marker); immunoglobulin lambda variable 1-40; immunoglobulin lambda variable 3-21; immunoglobulin lambda locus; immunoglobulin lambda constant 3 (Kern-Oz+ marker)
206360_s_at	socs3	Homo sapiens	suppressor of cytokine signaling 3
218682_s_at	SLC4A1AP	Homo sapiens	solute carrier family 4 (anion exchanger), member 1, adaptor protein
216278_at	secisbp2l	Homo sapiens	SECIS binding protein 2-like
208394_x_at	Esm1	Homo sapiens	endothelial cell-specific molecule 1
210981_s_at	grk6	Homo sapiens	G protein-coupled receptor kinase 6
221696_s_at	STYK1	Homo sapiens	serine/threonine/tyrosine kinase 1
219200_at	FASTKD3	Homo sapiens	FAST kinase domains 3
204015_s_at	DUSP4	Homo sapiens	dual specificity phosphatase 4
209786_at	HMGN4	Homo sapiens	high mobility group nucleosomal binding domain 4
218715_at	utp6	Homo sapiens	UTP6, small subunit (SSU) processome component, homolog (yeast)
200610_s_at	ncl	Homo sapiens	nucleolin
221659_s_at	myl10	Homo sapiens	myosin, light chain 10, regulatory
221693_s_at	mrps18a	Homo sapiens	mitochondrial ribosomal protein S18A
205677_s_at	DLEU1	Homo sapiens	deleted in lymphocytic leukemia 1 (non-protein coding)
209223_at	Ndufa2	Homo sapiens	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa
204645_at	CCNT2	Homo sapiens	cyclin T2
220167_s_at	TP53TG3	Homo sapiens	similar to TP53 target 3; TP53 target 3; similar to TP53TG3 protein
220167_s_at	LOC653550	Homo sapiens	similar to TP53 target 3; TP53 target 3; similar to TP53TG3 protein
220167_s_at	TP53TG3B	Homo sapiens	similar to TP53 target 3; TP53 target 3; similar to TP53TG3 protein
220167_s_at	LOC729264	Homo sapiens	similar to TP53 target 3; TP53 target 3; similar to TP53TG3 protein
213427_at	RPP40	Homo sapiens	ribonuclease P/MRP 40kDa subunit
216235_s_at	EDNRA	Homo sapiens	endothelin receptor type A
220078_at	usp48	Homo sapiens	ubiquitin specific peptidase 48
210303_at	Mab21l2	Homo sapiens	mab-21-like 2 (C. elegans)
217072_at	CD300A	Homo sapiens	CD300a molecule
201440_at	ddx23	Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 23
215064_at	SC5DL	Homo sapiens	sterol-C5-desaturase (ERG3 delta-5-desaturase homolog, S. cerevisiae)-like
211307_s_at	Fcar	Homo sapiens	Fc fragment of IgA, receptor for
206151_x_at	CELA3B	Homo sapiens	chymotrypsin-like elastase family, member 3B
210131_x_at	sdhC	Homo sapiens	succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa
206912_at	FOXE1	Homo sapiens	forkhead box E1 (thyroid transcription factor 2)
205388_at	TNNC2	Homo sapiens	troponin C type 2 (fast)
206187_at	PTGIR	Homo sapiens	prostaglandin I2 (prostacyclin) receptor (IP)
212692_s_at	Lrba	Homo sapiens	LPS-responsive vesicle trafficking, beach and anchor containing
217826_s_at	UBE2J1	Homo sapiens	ubiquitin-conjugating enzyme E2, J1 (UBC6 homolog, yeast)
635_s_at	PPP2R5B	Homo sapiens	protein phosphatase 2, regulatory subunit B', beta isoform
211375_s_at	ilf3	Homo sapiens	interleukin enhancer binding factor 3, 90kDa
219776_s_at	FAM160B2	Homo sapiens	family with sequence similarity 160, member B2
209618_at	CTNND2	Homo sapiens	catenin (cadherin-associated protein), delta 2 (neural plakophilin-related arm-repeat protein)
222033_s_at	FLT1	Homo sapiens	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)
221493_at	TSPYL1	Homo sapiens	TSPY-like 1
207165_at	HMMR	Homo sapiens	hyaluronan-mediated motility receptor (RHAMM)
213171_s_at	mmp24	Homo sapiens	matrix metallopeptidase 24 (membrane-inserted)
221596_s_at	c7orf64	Homo sapiens	chromosome 7 open reading frame 64
217548_at	LOC100129502	Homo sapiens	hypothetical protein LOC100129502
207309_at	NOS1	Homo sapiens	nitric oxide synthase 1 (neuronal)
207797_s_at	LRP2BP	Homo sapiens	LRP2 binding protein
212588_at	Ptprc	Homo sapiens	protein tyrosine phosphatase, receptor type, C
216066_at	ABCA1	Homo sapiens	ATP-binding cassette, sub-family A (ABC1), member 1
213383_at	SAPS2	Homo sapiens	SAPS domain family, member 2
207284_s_at	asph	Homo sapiens	aspartate beta-hydroxylase
217421_at	piwil2	Homo sapiens	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7; piwi-like 2 (Drosophila)
217421_at	hsd3b7	Homo sapiens	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7; piwi-like 2 (Drosophila)
209734_at	NCKAP1L	Homo sapiens	NCK-associated protein 1-like
40837_at	TLE2	Homo sapiens	transducin-like enhancer of split 2 (E(sp1) homolog, Drosophila)
206383_s_at	G3BP2	Homo sapiens	GTPase activating protein (SH3 domain) binding protein 2
211700_s_at	Tro	Homo sapiens	trophinin
216849_at	FLJ16124	Homo sapiens	FLJ16124 protein
36830_at	MIPEP	Homo sapiens	mitochondrial intermediate peptidase
200689_x_at	EEF1G	Homo sapiens	eukaryotic translation elongation factor 1 gamma
202153_s_at	Nup62	Homo sapiens	nucleoporin 62kDa
216741_at	Glis1	Homo sapiens	GLIS family zinc finger 1
212231_at	Fbxo21	Homo sapiens	F-box protein 21
211327_x_at	HFE	Homo sapiens	hemochromatosis
203263_s_at	LOC100134381	Homo sapiens	Cdc42 guanine nucleotide exchange factor (GEF) 9; hypothetical protein LOC100134381
203263_s_at	ARHGEF9	Homo sapiens	Cdc42 guanine nucleotide exchange factor (GEF) 9; hypothetical protein LOC100134381
205068_s_at	arhgap26	Homo sapiens	Rho GTPase activating protein 26
208895_s_at	DDX18	Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18
207069_s_at	SMAD6	Homo sapiens	SMAD family member 6
201786_s_at	Adar	Homo sapiens	adenosine deaminase, RNA-specific
207207_at	Rbmxl2	Homo sapiens	RNA binding motif protein, X-linked-like 2
212750_at	PPP1R16B	Homo sapiens	protein phosphatase 1, regulatory (inhibitor) subunit 16B
212756_s_at	UBR2	Homo sapiens	ubiquitin protein ligase E3 component n-recognin 2
215725_at	DGCR11	Homo sapiens	DiGeorge syndrome critical region gene 11
202355_s_at	GTF2F1	Homo sapiens	general transcription factor IIF, polypeptide 1, 74kDa
218506_x_at	glyr1	Homo sapiens	cytokine-like nuclear factor n-pac
208997_s_at	UCP2	Homo sapiens	uncoupling protein 2 (mitochondrial, proton carrier)
214222_at	DNAH7	Homo sapiens	dynein, axonemal, heavy chain 7
206300_s_at	PTHLH	Homo sapiens	parathyroid hormone-like hormone
216426_at	TCEB1P3	Homo sapiens	transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C) pseudogene 3
219276_x_at	C9orf82	Homo sapiens	chromosome 9 open reading frame 82
212527_at	pppde2	Homo sapiens	PPPDE peptidase domain containing 2
201068_s_at	PSMC2	Homo sapiens	proteasome (prosome, macropain) 26S subunit, ATPase, 2
202887_s_at	ddit4	Homo sapiens	DNA-damage-inducible transcript 4
